update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
3,0,6,0.11,60.0,60.0,0.1,0.0,1.15,6.65,149.03
3,0,7,0.1,60.0,60.0,0.1,0.0,2.48,2.59,147.59
3,0,8,0.11,60.0,60.0,0.1,0.0,1.14,4.0,226.19
3,0,9,0.11,60.0,60.0,0.1,0.0,1.0,7.83,117.99
3,0,10,0.11,60.0,60.0,0.1,0.0,1.0,10.0,121.2
3,0,11,0.1,60.0,60.0,0.1,0.0,1.67,10.0,259.16
3,0,12,0.1,60.0,60.0,0.1,0.0,1.0,10.0,300.0
3,0,13,0.1,60.0,60.0,0.1,0.0,1.0,10.0,113.22
3,0,14,0.11,60.0,60.0,0.1,0.0,1.0,10.0,235.72
3,0,15,0.1,60.0,60.0,0.1,0.0,1.0,10.0,233.63
3,0,16,0.1,60.0,60.0,0.1,0.0,1.0,10.0,258.54
3,0,17,0.1,60.0,60.0,0.1,0.0,1.0,10.0,300.0
3,0,18,0.1,60.0,60.0,0.1,0.0,1.0,10.0,288.87
3,0,19,0.1,60.0,60.0,0.1,0.0,1.0,10.0,174.5
3,1,0,0.27,47.08,49.49,2.83,0.0,4.95,4.2,226.64
3,1,1,0.28,40.0,60.0,3.0,0.0,5.0,1.0,103.98
3,1,2,0.28,44.23,60.0,3.0,-9.42,5.0,1.0,100.0
3,1,3,0.27,59.83,60.0,3.0,-5.98,5.0,1.0,100.0
3,1,4,0.27,60.0,60.0,3.0,-16.61,5.0,1.02,135.35
3,1,5,0.27,60.0,60.0,3.0,-17.6,2.54,1.0,100.0
3,1,6,0.3,60.0,60.0,3.0,-25.0,3.09,1.0,100.0
3,1,7,0.3,60.0,60.0,3.0,-25.0,3.28,1.0,100.0
3,1,8,0.27,60.0,60.0,3.0,-25.0,1.4,1.0,238.65
3,1,9,0.26,60.0,60.0,2.54,-25.0,1.0,1.0,146.44
3,1,10,0.17,60.0,60.0,0.6,-25.0,1.0,1.0,261.17
3,1,11,0.24,59.65,60.0,1.81,-25.0,1.0,1.0,300.0
3,1,12,0.23,56.22,60.0,1.26,-25.0,1.52,1.0,300.0
3,1,13,0.23,46.54,60.0,1.32,-25.0,1.0,1.0,300.0
3,1,14,0.27,50.59,60.0,3.0,-25.0,1.81,3.55,300.0
3,1,15,0.29,44.43,60.0,3.0,-25.0,5.0,3.04,242.22
3,1,16,0.29,53.42,60.0,3.0,-25.0,5.0,3.26,220.07
3,1,17,0.29,60.0,50.94,3.0,-25.0,5.0,1.17,209.13
3,1,18,0.29,60.0,52.06,3.0,-25.0,5.0,1.0,300.0
3,1,19,0.28,40.0,60.0,3.0,-25.0,5.0,1.0,300.0
4,0,0,0.13,60.0,49.52,0.1,-7.59,2.8,3.59,100.0
4,0,1,0.15,60.0,40.0,0.1,-6.87,1.65,8.67,107.86
4,0,2,0.25,60.0,57.9,2.23,0.0,1.51,1.0,106.74
4,0,3,0.22,60.0,43.73,1.27,0.0,1.0,10.0,100.0
4,0,4,0.17,60.0,40.0,0.1,0.0,2.24,5.19,216.61
4,0,5,0.13,60.0,51.64,0.1,0.0,1.0,1.0,300.0
4,0,6,0.11,60.0,51.78,0.1,-2.53,1.0,1.0,300.0
4,0,7,0.11,60.0,60.0,0.1,-12.55,1.0,1.0,300.0
4,0,8,0.16,60.0,51.79,0.47,-25.0,1.0,1.0,300.0
4,0,9,0.16,60.0,50.76,0.29,-25.0,1.0,1.0,300.0
4,0,10,0.18,60.0,43.78,0.37,-9.28,1.0,1.0,300.0
4,0,11,0.1,60.0,60.0,0.14,-8.16,1.0,1.0,300.0
4,0,12,0.11,60.0,60.0,0.1,-12.55,1.0,1.0,300.0
4,0,13,0.11,60.0,55.59,0.1,-21.71,1.0,1.0,300.0
4,0,14,0.1,60.0,60.0,0.1,-24.59,1.0,1.0,300.0
4,0,15,0.1,60.0,60.0,0.1,-14.14,1.0,1.0,300.0
4,0,16,0.11,60.0,60.0,0.1,0.0,1.0,1.0,300.0
4,0,17,0.11,60.0,60.0,0.1,0.0,1.0,1.0,300.0
4,0,18,0.09,60.0,60.0,0.1,0.0,1.0,1.0,300.0
4,0,19,0.1,60.0,60.0,0.1,0.0,1.0,1.0,300.0
4,1,0,0.28,58.49,53.83,3.0,-13.77,3.61,5.17,204.54
4,1,1,0.28,45.77,59.17,3.0,-23.93,5.0,1.0,207.93
4,1,2,0.28,40.0,60.0,3.0,-25.0,4.64,7.9,300.0
4,1,3,0.26,40.0,58.11,3.0,-25.0,2.15,1.79,298.28
4,1,4,0.28,40.0,60.0,3.0,-25.0,1.0,1.05,300.0
4,1,5,0.28,40.0,60.0,3.0,-25.0,1.26,1.62,300.0
4,1,6,0.28,40.0,52.0,3.0,-25.0,1.0,6.01,300.0
4,1,7,0.28,40.0,56.93,3.0,-25.0,1.0,10.0,300.0
4,1,8,0.28,40.0,60.0,3.0,-25.0,1.0,10.0,300.0
4,1,9,0.29,40.0,60.0,3.0,-25.0,4.05,10.0,300.0
4,1,10,0.28,40.0,60.0,3.0,-25.0,4.81,10.0,300.0
4,1,11,0.29,40.0,60.0,3.0,-25.0,5.0,10.0,300.0
4,1,12,0.28,40.0,60.0,3.0,-25.0,3.13,10.0,300.0
4,1,13,0.3,40.0,60.0,3.0,-25.0,3.81,10.0,300.0
4,1,14,0.29,40.0,60.0,3.0,-25.0,5.0,10.0,300.0
4,1,15,0.29,40.0,60.0,3.0,-25.0,4.19,10.0,300.0
4,1,16,0.27,45.71,60.0,3.0,-25.0,2.7,10.0,300.0
4,1,17,0.28,55.27,60.0,3.0,-25.0,4.82,10.0,291.33
4,1,18,0.28,57.38,60.0,3.0,-25.0,3.23,10.0,230.0
4,1,19,0.29,57.73,60.0,3.0,-25.0,3.91,10.0,100.0
5,0,0,0.24,52.12,48.75,1.88,-20.11,1.0,7.77,229.76
5,0,1,0.19,52.35,60.0,0.48,-25.0,1.15,4.59,165.81
5,0,2,0.13,40.0,52.21,0.1,-23.72,1.0,3.32,192.63
5,0,3,0.19,40.0,60.0,0.3,-25.0,1.6,1.0,160.11
5,0,4,0.2,40.0,60.0,0.88,-16.08,1.0,1.98,300.0
5,0,5,0.18,40.0,57.19,0.1,-25.0,1.92,5.68,270.16
5,0,6,0.26,40.0,50.22,2.49,-16.52,2.84,10.0,286.69
5,0,7,0.26,40.0,50.23,2.34,0.0,1.86,10.0,297.45
5,0,8,0.28,40.0,60.0,3.0,0.0,4.47,10.0,300.0
5,0,9,0.18,40.0,60.0,0.57,0.0,2.65,7.71,300.0
5,0,10,0.18,40.0,60.0,0.45,-18.26,1.3,10.0,272.0
5,0,11,0.12,40.0,60.0,0.1,-25.0,1.0,10.0,300.0
5,0,12,0.14,40.0,60.0,0.28,-25.0,1.0,10.0,300.0
5,0,13,0.21,40.0,60.0,0.98,-8.38,1.0,9.04,300.0
5,0,14,0.24,40.0,60.0,1.81,-1.42,1.0,9.65,300.0
5,0,15,0.28,40.0,60.0,3.0,-3.37,1.0,3.36,300.0
5,0,16,0.28,40.0,60.0,3.0,-22.14,1.0,1.0,300.0
5,0,17,0.28,40.0,60.0,3.0,-24.54,1.0,1.0,300.0
5,0,18,0.28,40.0,60.0,3.0,-5.99,1.0,1.0,300.0
5,0,19,0.28,40.0,60.0,3.0,-25.0,1.0,1.0,300.0
5,1,0,0.27,43.3,43.74,3.0,-16.56,3.37,2.9,276.76
5,1,1,0.28,46.21,48.04,3.0,-12.11,2.37,2.83,300.0
5,1,2,0.28,40.0,52.3,3.0,-20.63,5.0,7.22,300.0
5,1,3,0.27,40.0,56.3,3.0,-13.38,5.0,10.0,300.0
5,1,4,0.28,40.0,60.0,3.0,-5.96,5.0,10.0,300.0
5,1,5,0.25,40.0,56.42,2.21,-0.21,5.0,10.0,300.0
5,1,6,0.29,40.0,48.16,3.0,0.0,5.0,10.0,300.0
5,1,7,0.29,40.0,40.0,3.0,0.0,5.0,10.0,300.0
5,1,8,0.28,40.0,40.0,3.0,0.0,5.0,10.0,194.43
5,1,9,0.29,40.0,55.93,3.0,-25.0,5.0,10.0,158.93
5,1,10,0.29,40.0,49.3,3.0,-25.0,5.0,10.0,100.0
5,1,11,0.31,40.0,40.99,3.0,-25.0,5.0,10.0,182.0
5,1,12,0.29,40.0,55.28,3.0,-25.0,5.0,10.0,159.96
5,1,13,0.3,40.0,54.14,3.0,-25.0,5.0,10.0,100.0
5,1,14,0.29,40.0,42.14,3.0,-25.0,5.0,10.0,100.0
5,1,15,0.3,40.0,40.0,3.0,-25.0,5.0,10.0,100.0
5,1,16,0.3,40.0,48.67,3.0,-25.0,5.0,10.0,100.0
5,1,17,0.3,40.0,40.0,3.0,-25.0,5.0,10.0,100.0
5,1,18,0.3,40.0,40.0,3.0,-25.0,5.0,10.0,100.0
5,1,19,0.31,40.0,40.47,3.0,-25.0,5.0,10.0,100.0
6,0,0,0.27,59.44,40.43,2.86,-6.66,1.91,8.04,100.0
6,0,1,0.24,40.04,40.0,0.98,-8.28,3.16,5.72,100.0
6,0,2,0.18,40.0,40.0,0.18,-12.49,1.11,5.59,100.0
6,0,3,0.24,40.0,40.0,1.28,-12.9,1.98,1.0,100.0
6,0,4,0.3,40.0,40.0,3.0,-25.0,2.44,5.4,100.0
6,0,5,0.29,40.0,40.0,3.0,-25.0,1.35,8.37,100.0
6,0,6,0.28,40.0,40.0,3.0,-25.0,1.6,5.35,100.0
6,0,7,0.3,40.0,40.0,2.53,-25.0,3.83,1.6,100.0
6,0,8,0.28,40.0,40.0,3.0,-23.14,1.0,7.42,100.0
6,0,9,0.28,40.0,40.0,2.94,0.0,1.0,10.0,100.0
6,0,10,0.23,40.0,40.0,1.23,0.0,1.0,7.57,100.0
6,0,11,0.19,40.0,40.0,0.45,0.0,1.0,10.0,100.0
6,0,12,0.25,40.0,40.92,1.58,0.0,4.74,10.0,100.0
6,0,13,0.21,40.0,40.0,0.81,0.0,5.0,4.77,100.0
6,0,14,0.28,40.0,40.0,3.0,0.0,5.0,4.95,100.0
6,0,15,0.28,40.0,41.05,2.94,0.0,5.0,2.84,100.0
6,0,16,0.28,40.0,41.44,3.0,0.0,5.0,1.0,100.0
6,0,17,0.23,40.0,40.0,1.22,0.0,5.0,1.0,100.0
6,0,18,0.28,40.0,40.0,3.0,0.0,5.0,1.0,100.0
6,0,19,0.28,40.0,40.0,3.0,0.0,5.0,1.0,100.0
6,1,0,0.28,40.0,60.0,3.0,0.0,1.0,7.64,125.25
6,1,1,0.28,43.92,60.0,3.0,-16.83,1.0,8.05,120.29
6,1,2,0.28,57.39,60.0,3.0,-8.81,1.0,10.0,100.0
6,1,3,0.28,55.42,60.0,3.0,-0.92,1.0,10.0,100.0
6,1,4,0.28,40.0,60.0,3.0,0.0,1.6,6.6,100.0
6,1,5,0.27,43.35,60.0,3.0,0.0,1.26,1.0,100.0
6,1,6,0.28,40.0,60.0,3.0,0.0,1.0,1.0,100.0
6,1,7,0.29,43.73,60.0,3.0,0.0,1.0,1.85,200.61
6,1,8,0.28,49.57,60.0,3.0,0.0,1.0,3.11,100.0
6,1,9,0.28,60.0,60.0,3.0,0.0,1.0,9.16,191.78
6,1,10,0.27,60.0,60.0,3.0,-3.78,1.0,5.59,100.0
6,1,11,0.28,60.0,60.0,3.0,-5.42,1.0,4.74,285.67
6,1,12,0.27,60.0,43.47,3.0,-6.84,1.0,1.96,164.01
6,1,13,0.28,60.0,40.0,3.0,-6.2,1.0,1.53,146.12
6,1,14,0.28,59.45,56.2,3.0,-8.27,1.0,1.0,158.86
6,1,15,0.28,60.0,60.0,3.0,-2.97,1.0,1.0,110.32
6,1,16,0.29,60.0,60.0,3.0,-20.14,1.0,1.0,100.0
6,1,17,0.28,60.0,60.0,3.0,-20.65,1.0,1.0,132.04
6,1,18,0.27,60.0,60.0,3.0,-23.61,1.0,1.0,160.74
6,1,19,0.28,60.0,59.38,3.0,-25.0,1.0,1.0,100.0
7,0,0,0.26,53.04,42.99,2.59,-25.0,1.11,10.0,168.33
7,0,1,0.27,44.98,49.8,3.0,-25.0,1.0,10.0,300.0
7,0,2,0.27,46.04,49.53,3.0,-25.0,1.0,10.0,300.0
7,0,3,0.28,44.88,47.41,3.0,-25.0,1.0,10.0,300.0
7,0,4,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,300.0
7,0,5,0.28,60.0,47.84,3.0,-25.0,1.0,10.0,257.37
7,0,6,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,300.0
7,0,7,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,300.0
7,0,8,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,300.0
7,0,9,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,300.0
7,0,10,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,277.44
7,0,11,0.28,60.0,40.0,3.0,-25.0,1.11,10.0,233.5
7,0,12,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,300.0
7,0,13,0.28,60.0,40.0,3.0,-25.0,1.0,10.0,300.0
7,0,14,0.28,60.0,41.22,3.0,-25.0,1.0,10.0,300.0
7,0,15,0.28,60.0,46.03,3.0,-25.0,1.12,10.0,300.0
7,0,16,0.29,60.0,40.0,3.0,-25.0,3.75,10.0,300.0
7,0,17,0.28,60.0,48.83,3.0,-20.53,4.81,10.0,300.0
7,0,18,0.28,60.0,48.42,3.0,-8.58,4.29,10.0,300.0
7,0,19,0.28,60.0,60.0,3.0,0.0,5.0,10.0,300.0
7,1,0,0.17,52.8,49.67,0.52,-6.16,1.99,7.69,236.51
7,1,1,0.18,58.48,40.0,0.42,-3.24,4.09,9.59,219.43
7,1,2,0.14,54.36,42.76,0.1,0.0,5.0,10.0,233.93
7,1,3,0.14,60.0,45.16,0.1,0.0,5.0,10.0,272.48
7,1,4,0.17,60.0,40.0,0.15,0.0,4.24,10.0,159.92
7,1,5,0.17,60.0,40.0,0.27,0.0,2.91,10.0,100.0
7,1,6,0.19,60.0,45.2,0.46,0.0,1.0,10.0,100.0
7,1,7,0.15,60.0,49.83,0.43,0.0,2.61,10.0,100.0
7,1,8,0.24,60.0,57.67,2.15,0.0,1.0,10.0,100.0
7,1,9,0.2,60.0,60.0,0.96,0.0,1.0,10.0,100.0
7,1,10,0.11,56.98,60.0,0.25,0.0,1.0,10.0,100.0
7,1,11,0.27,60.0,60.0,2.61,0.0,1.0,10.0,100.0
7,1,12,0.28,60.0,60.0,3.0,0.0,1.0,10.0,100.0
7,1,13,0.28,60.0,60.0,3.0,0.0,1.32,10.0,100.0
7,1,14,0.28,60.0,60.0,3.0,0.0,2.47,10.0,100.0
7,1,15,0.26,60.0,60.0,2.81,0.0,1.0,10.0,167.96
7,1,16,0.11,60.0,60.0,0.1,0.0,1.0,6.57,214.98
7,1,17,0.24,60.0,60.0,2.02,0.0,2.12,3.99,154.44
7,1,18,0.28,60.0,60.0,3.0,0.0,2.6,3.29,158.66
7,1,19,0.28,60.0,60.0,3.0,0.0,2.77,1.0,293.55
8,0,0,0.23,54.36,60.0,0.93,-25.0,3.91,10.0,219.19
8,0,1,0.19,56.98,60.0,0.1,-25.0,3.64,10.0,228.94
8,0,2,0.19,40.0,57.28,0.1,-25.0,4.06,10.0,300.0
8,0,3,0.12,40.0,60.0,0.1,-25.0,1.0,10.0,300.0
8,0,4,0.18,40.0,60.0,0.1,-25.0,1.77,10.0,300.0
8,0,5,0.19,40.0,60.0,0.1,-25.0,1.98,10.0,300.0
8,0,6,0.12,40.0,60.0,0.1,-19.43,1.0,10.0,250.29
8,0,7,0.11,44.07,60.0,0.1,-25.0,1.0,10.0,300.0
8,0,8,0.12,49.45,60.0,0.1,-22.7,1.0,10.0,267.68
8,0,9,0.11,43.33,60.0,0.1,-25.0,1.0,10.0,300.0
8,0,10,0.12,40.17,60.0,0.1,-13.43,1.0,10.0,191.17
8,0,11,0.11,55.98,58.16,0.1,-1.23,1.0,10.0,254.66
8,0,12,0.11,45.91,60.0,0.1,0.0,1.0,10.0,250.3
8,0,13,0.11,50.31,58.14,0.1,0.0,1.0,10.0,223.77
8,0,14,0.12,45.08,60.0,0.1,0.0,1.0,10.0,233.67
8,0,15,0.13,40.0,52.6,0.1,0.0,1.0,10.0,209.69
8,0,16,0.14,40.24,48.83,0.1,0.0,1.0,10.0,147.61
8,0,17,0.11,49.51,58.93,0.1,0.0,1.0,10.0,155.5
8,0,18,0.1,55.7,60.0,0.1,0.0,1.0,10.0,100.0
8,0,19,0.1,60.0,60.0,0.1,0.0,1.0,10.0,100.0
8,1,0,0.17,49.01,40.0,0.1,-2.32,2.85,8.69,164.61
8,1,1,0.11,60.0,54.86,0.1,0.0,1.0,10.0,300.0
8,1,2,0.15,56.66,42.78,0.1,0.0,3.33,10.0,261.4
8,1,3,0.12,59.4,57.35,0.1,0.0,1.74,8.98,178.97
8,1,4,0.15,51.23,45.55,0.1,0.0,3.18,8.33,300.0
8,1,5,0.12,51.39,50.81,0.1,0.0,3.24,4.7,197.56
8,1,6,0.11,60.0,55.71,0.1,0.0,4.93,10.0,178.89
8,1,7,0.11,60.0,55.15,0.1,0.0,5.0,10.0,294.98
8,1,8,0.11,58.71,56.06,0.1,0.0,5.0,10.0,300.0
8,1,9,0.11,60.0,55.41,0.1,0.0,4.31,7.32,300.0
8,1,10,0.12,60.0,49.81,0.1,0.0,5.0,1.64,300.0
8,1,11,0.14,60.0,41.07,0.1,0.0,5.0,2.18,300.0
8,1,12,0.17,60.0,40.0,0.1,0.0,5.0,4.2,300.0
8,1,13,0.17,60.0,40.45,0.1,0.0,5.0,2.32,300.0
8,1,14,0.12,60.0,56.62,0.1,-5.9,5.0,7.6,300.0
8,1,15,0.11,57.68,60.0,0.1,0.0,5.0,10.0,300.0
8,1,16,0.11,45.92,60.0,0.1,0.0,5.0,6.89,300.0
8,1,17,0.11,55.22,60.0,0.1,0.0,5.0,9.37,300.0
8,1,18,0.11,60.0,60.0,0.1,0.0,5.0,10.0,300.0
8,1,19,0.11,60.0,60.0,0.1,0.0,5.0,2.62,300.0
9,0,0,0.18,60.0,47.74,0.1,-13.83,3.53,3.48,207.14
9,0,1,0.1,60.0,59.77,0.1,0.0,5.0,5.81,100.0
9,0,2,0.17,60.0,52.31,0.1,-15.5,5.0,4.78,100.0
9,0,3,0.21,60.0,44.21,0.1,-25.0,5.0,7.36,100.0
9,0,4,0.21,60.0,40.0,0.1,-25.0,5.0,10.0,100.0
9,0,5,0.21,60.0,40.0,0.1,-25.0,5.0,10.0,100.0
9,0,6,0.22,60.0,48.7,0.17,-25.0,5.0,5.79,100.0
9,0,7,0.24,60.0,54.25,0.8,-25.0,5.0,9.66,100.0
9,0,8,0.25,60.0,54.31,0.61,-25.0,5.0,2.15,100.0
9,0,9,0.22,60.0,44.36,0.1,-25.0,5.0,5.83,100.0
9,0,10,0.23,60.0,40.0,0.1,-25.0,5.0,1.04,100.0
9,0,11,0.22,60.0,40.0,0.1,-25.0,5.0,5.57,100.0
9,0,12,0.21,60.0,40.0,0.1,-25.0,5.0,8.96,100.0
9,0,13,0.22,60.0,40.0,0.1,-25.0,5.0,10.0,100.0
9,0,14,0.21,60.0,40.0,0.1,-25.0,5.0,10.0,100.0
9,0,15,0.21,60.0,40.0,0.1,-25.0,5.0,10.0,100.0
9,0,16,0.21,46.4,40.0,0.1,-25.0,5.0,10.0,100.0
9,0,17,0.2,50.32,40.0,0.1,-25.0,5.0,9.99,100.0
9,0,18,0.21,48.76,40.0,0.1,-25.0,5.0,10.0,100.0
9,0,19,0.24,50.8,40.0,0.48,-25.0,5.0,6.91,100.0
9,1,0,0.27,40.0,50.41,2.0,-25.0,4.33,3.93,236.65
9,1,1,0.29,40.0,55.29,3.0,-25.0,4.48,8.0,261.23
9,1,2,0.28,60.0,55.44,2.72,-25.0,4.9,9.03,300.0
9,1,3,0.27,60.0,42.96,2.33,-25.0,5.0,10.0,252.49
9,1,4,0.18,60.0,40.0,0.1,-15.55,5.0,10.0,300.0
9,1,5,0.19,60.0,40.0,0.1,-16.16,5.0,10.0,300.0
9,1,6,0.19,60.0,40.0,0.1,-14.13,5.0,10.0,300.0
9,1,7,0.2,60.0,40.0,0.1,-16.07,5.0,10.0,281.34
9,1,8,0.17,60.0,53.64,0.1,-17.27,5.0,10.0,300.0
9,1,9,0.19,46.89,41.85,0.1,-19.16,5.0,10.0,253.24
9,1,10,0.2,53.48,45.73,0.1,-25.0,5.0,10.0,204.83
