score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.3179,45.25,40.13,2.99,-9.5,2.97,7.52,160.5
0.3265,45.25,40.02,2.99,-16.95,1.42,7.52,160.5
0.3181,54.15,40.02,2.99,-8.92,2.97,4.74,143.38
0.3161,45.25,40.13,2.99,-19.38,1.42,4.74,160.5
0.3215,45.25,40.02,2.99,-9.23,1.42,4.74,102.04
0.3014,55.24,40.02,2.87,-8.92,1.42,4.74,160.5
0.2989,54.15,49.66,2.87,-8.92,1.42,7.52,160.5
0.3164,58.81,40.13,2.99,-8.92,1.42,7.52,160.5
0.3132,45.25,40.13,2.99,-8.92,1.42,7.52,171.21
0.3047,54.15,40.13,2.99,-8.92,2.97,9.5,160.5
0.3156,45.25,40.02,2.99,-9.23,2.97,5.77,160.5
0.3146,45.25,40.02,2.99,-8.92,2.97,7.52,191.15
0.3139,45.25,40.13,2.99,-9.23,1.42,7.52,148.01
0.3272,54.15,40.02,2.99,-17.74,2.97,7.52,205.99
0.3174,54.15,40.13,2.99,-5.68,2.97,4.74,205.99
0.2837,54.15,58.46,2.87,-8.92,2.97,7.52,160.5
0.3151,45.25,40.13,2.87,-17.7,1.42,7.52,160.5
0.2957,45.25,54.62,2.87,-8.92,1.42,4.74,160.5
0.3095,54.15,40.13,2.99,-8.92,4.1,7.52,160.5
0.3119,52.73,40.13,2.99,-8.92,2.97,7.52,205.99
0.3144,55.41,40.13,2.99,-8.92,2.97,7.52,205.99
0.3074,45.25,42.85,2.99,-9.23,2.97,7.52,205.99
0.3143,54.15,40.13,2.99,-8.92,1.67,7.52,205.99
0.3149,45.25,40.02,2.87,-6.91,2.97,4.74,205.99
0.3124,45.25,40.02,2.99,-24.02,1.42,7.52,205.99
0.2902,45.25,53.46,2.87,-9.23,2.97,4.74,160.5
0.3048,54.15,45.47,2.87,-9.23,1.42,7.52,205.99
0.3068,57.53,40.13,2.99,-9.23,2.97,4.74,205.99
0.3109,54.15,40.13,2.99,-9.23,2.73,4.74,205.99
0.325,54.15,40.02,2.99,-17.74,2.65,7.52,205.99
0.3026,54.15,48.83,2.99,-17.74,2.97,4.74,205.99
0.3136,44.01,40.02,2.87,-17.74,2.97,7.52,286.08
0.3188,45.25,40.02,2.99,-17.74,2.97,1.22,205.99
0.3216,54.15,40.02,2.87,-17.27,2.97,4.74,286.08
0.31,54.15,40.02,2.87,-8.92,2.97,1.21,205.99
0.3044,54.15,41.64,2.99,-17.74,2.97,4.74,205.99
0.3155,45.25,40.02,2.99,-16.95,2.97,4.74,286.08
0.3232,55.26,40.02,2.99,-8.92,2.97,7.52,286.08
0.3117,45.25,40.02,2.99,-17.74,2.97,6.66,286.08
0.3223,54.15,40.02,2.87,-8.92,2.13,7.52,205.99
0.3001,54.15,40.02,2.59,-17.74,2.97,7.52,205.99
0.3124,54.15,40.02,2.87,-8.92,2.97,6.31,286.08
0.3037,54.15,40.02,2.87,-8.92,3.12,7.52,286.08
0.3157,45.25,40.02,2.87,-21.29,2.97,7.52,286.08
0.3035,45.25,40.02,2.87,-8.92,2.97,4.74,102.07
0.3187,54.15,40.02,2.99,-8.92,2.97,4.74,185.67
0.3135,45.25,40.02,2.99,-18.15,2.97,4.74,286.08
0.3059,45.25,40.02,2.53,-17.74,2.97,7.52,286.08
0.3151,54.15,40.02,2.87,-17.74,2.97,1.39,205.99
0.3044,54.15,48.51,2.99,-17.74,2.97,7.52,286.08
0.3236,59.82,40.02,2.87,-17.74,2.97,4.74,205.99
0.2931,54.15,57.18,2.99,-17.74,2.97,7.52,205.99
0.3217,54.15,40.02,2.99,-17.74,2.97,7.52,105.32
0.2932,54.15,55.67,2.99,-17.74,2.97,4.74,205.99
0.3238,54.15,40.02,2.99,-15.43,2.97,4.74,286.08
0.3236,54.15,40.02,2.87,-17.74,2.97,5.73,286.08
0.3125,54.15,40.02,2.99,-8.92,2.97,9.4,205.99
0.3207,45.25,40.02,2.99,-8.92,3.01,7.52,286.08
0.3159,45.25,40.02,2.99,-17.74,4.09,7.52,205.99
0.3163,45.25,40.02,2.99,-17.74,2.97,8.1,205.99
0.3057,54.15,40.02,2.99,-17.74,2.88,4.74,205.99
0.2679,45.25,40.02,1.44,-8.92,2.97,4.74,205.99
0.2978,45.25,50.84,2.99,-17.74,2.97,4.74,286.08
0.3084,54.15,40.02,2.58,-17.74,2.97,4.74,205.99
0.3034,54.15,47.16,2.99,-17.74,2.97,4.74,205.99
0.3079,54.15,40.02,2.87,-17.74,2.97,3.87,205.99
0.297,54.15,40.02,2.87,-17.74,2.97,7.52,138.44
0.3324,45.25,40.02,2.99,-17.74,2.97,7.52,202.87
0.2261,54.15,40.02,0.27,-8.92,2.97,7.52,205.99
0.3114,45.25,40.02,2.87,-17.74,2.97,7.52,136.28
0.3142,54.15,40.02,2.99,-8.92,2.97,8.56,286.08
0.3193,45.25,40.02,2.87,-20.39,2.97,4.74,205.99
0.3157,45.25,40.02,2.99,-8.92,2.97,7.88,205.99
0.3158,45.25,40.02,2.99,-17.74,2.97,7.52,209.91
0.3323,54.15,40.02,2.99,-17.74,2.97,4.74,107.25
0.3036,54.15,40.02,2.99,-8.92,3.32,4.74,286.08
0.3054,45.25,40.02,2.99,-6.37,2.97,4.74,205.99
0.3202,54.15,40.02,2.87,-14.06,2.97,7.52,205.99
0.3234,45.25,40.02,2.99,-17.74,2.13,4.74,286.08
0.2582,45.25,40.02,1.17,-8.92,2.97,7.52,205.99
0.3019,45.25,40.91,2.99,-8.92,2.97,4.74,286.08
0.3245,54.15,40.02,2.87,-8.92,2.43,4.74,205.99
0.3196,54.15,40.02,2.99,-17.74,3.53,7.52,286.08
0.3139,54.15,40.02,2.99,-17.74,2.97,3.79,286.08
0.3168,45.25,40.02,2.99,-11.71,2.97,4.74,205.99
0.3303,54.15,40.02,2.99,-21.04,2.97,7.52,205.99
0.3277,54.15,40.02,2.87,-20.81,2.97,7.52,205.99
0.2932,54.15,48.47,2.87,-8.92,2.97,7.52,205.99
0.2954,54.15,40.02,2.28,-17.74,2.97,4.74,202.87
0.3241,54.15,40.02,2.99,-21.46,2.97,7.52,202.87
0.2464,45.25,40.02,0.82,-17.74,2.97,4.74,107.25
0.3238,54.15,40.02,2.99,-17.74,2.97,7.52,247.1
0.3237,54.15,40.02,2.72,-17.74,2.97,7.52,107.25
0.3181,54.15,40.02,2.99,-17.74,2.97,5.7,107.25
0.3002,54.15,40.02,2.99,-12.84,2.97,7.52,202.87
0.3116,45.25,40.02,2.99,-17.74,2.97,4.74,210.49
0.3185,45.25,40.02,2.99,-17.74,2.97,3.86,202.87
0.2547,54.15,40.02,1.09,-17.74,2.97,7.52,202.87
0.3098,42.07,40.02,2.99,-17.74,2.97,4.74,202.87
0.3067,54.15,40.02,2.99,-17.74,2.97,7.52,216.56
0.3147,45.25,40.02,2.99,-17.74,2.97,4.04,202.87
0.3047,45.25,40.02,2.63,-17.74,2.97,7.52,202.87
0.3046,54.15,40.02,2.99,-17.74,2.97,4.74,116.67
0.3182,45.25,40.02,2.99,-17.74,2.97,4.74,214.14
0.3204,45.25,40.02,2.99,-17.74,3.7,7.52,202.87
0.3157,46.53,40.02,2.99,-17.74,2.97,7.52,107.25
0.3176,45.25,40.02,2.99,-17.74,2.97,3.81,202.87
0.3176,45.25,40.02,2.99,-17.74,4.94,7.52,202.87
0.3198,45.25,40.02,2.99,-17.74,2.97,2.75,107.25
0.2927,54.15,58.73,2.99,-17.74,2.97,7.52,107.25
0.2981,45.25,41.89,2.99,-17.74,2.97,7.52,107.25
0.3115,54.15,40.02,2.99,-6.78,2.97,4.74,107.25
0.3219,54.15,40.02,2.99,-15.58,2.97,4.74,202.87
0.3083,48.05,40.02,2.99,-17.74,2.97,4.74,202.87
0.3125,54.15,40.02,2.99,-17.74,1.9,7.52,202.87
0.3205,45.25,40.02,2.99,-23.2,2.97,7.52,202.87
0.3095,54.15,40.02,2.99,-17.74,2.97,4.74,154.05
0.3248,49.81,40.02,2.99,-17.74,2.97,7.52,202.87
0.3119,54.15,40.02,2.65,-17.74,2.97,7.52,107.25
0.3139,45.25,40.02,2.99,-17.74,1.83,4.74,202.87
0.3193,54.15,40.02,2.99,-17.74,2.97,3.48,202.87
0.3187,54.15,40.02,2.99,-17.74,2.97,5.32,202.87
0.3116,54.15,40.5,2.99,-17.74,2.97,7.52,202.87
0.3125,54.15,40.02,2.99,-17.74,2.97,4.74,235.58
0.3108,45.25,40.02,2.6,-17.74,2.97,4.74,107.25
0.322,54.15,40.02,2.99,-17.74,2.97,2.48,107.25
0.313,54.15,40.02,2.99,-17.74,2.97,4.74,262.72
0.2938,54.15,43.74,2.99,-17.74,2.97,4.74,202.87
0.3062,45.25,40.02,2.99,-17.74,2.97,9.03,107.25
0.3265,54.15,40.02,2.99,-17.74,2.97,4.74,205.07
0.3032,54.15,40.02,2.99,-17.74,2.97,5.34,202.87
0.2924,54.15,59.94,2.99,-17.74,2.97,7.52,107.25
0.3085,46.01,40.02,2.99,-17.74,2.97,4.74,202.87
0.2964,54.15,40.02,2.54,-17.74,2.97,7.52,202.87
0.3286,45.25,40.02,2.99,-21.46,2.97,7.52,107.25
0.3159,45.25,40.02,2.99,-17.74,2.28,7.52,107.25
0.2935,54.15,57.7,2.99,-17.74,2.97,4.74,202.87
0.332,54.15,40.02,2.99,-23.12,2.97,4.74,202.87
0.3149,45.25,40.02,2.99,-17.74,2.97,4.44,107.25
0.3163,54.15,40.02,2.99,-17.74,2.97,6.12,202.87
0.3323,54.15,40.02,2.99,-17.74,2.97,1.47,107.25
0.3159,55.28,40.02,2.99,-17.74,2.97,7.52,107.25
0.3127,45.25,40.02,2.99,-17.74,2.97,7.72,107.25
0.3152,45.25,40.02,2.99,-17.74,2.97,3.09,202.87
0.2991,45.25,44.93,2.99,-17.74,2.97,7.52,107.25
0.3173,54.15,40.02,2.99,-17.74,2.97,7.52,202.87
0.305,45.25,40.02,2.99,-17.74,2.97,8.23,107.25
0.3062,54.15,44.74,2.99,-17.74,2.97,7.52,107.25
0.307,54.15,46.01,2.99,-17.74,2.97,1.47,202.87
0.3028,54.15,40.02,2.52,-17.74,2.97,7.52,107.25
0.3269,52.84,40.02,2.99,-17.74,2.97,1.47,107.25
0.2491,54.15,40.02,0.32,-17.74,2.97,1.47,202.87
0.3211,54.15,40.02,2.98,-17.74,2.97,1.47,107.25
0.3161,45.25,40.02,2.99,-17.74,2.97,1.47,152.02
0.3174,45.25,40.02,2.99,-17.74,2.97,3.99,202.87
0.3176,54.15,40.02,2.99,-17.74,2.97,7.52,176.65
0.2973,54.15,57.88,2.99,-17.74,2.97,1.47,202.87
0.3276,45.25,40.02,2.99,-17.74,2.68,1.47,202.87
0.3127,49.49,40.02,2.99,-17.74,2.97,7.52,202.87
0.3076,45.25,50.87,2.99,-17.74,2.97,7.52,202.87
0.3137,54.15,40.02,2.99,-17.74,2.08,1.47,202.87
0.2664,54.15,40.02,1.22,-17.74,2.97,7.52,107.25
0.3172,45.25,40.02,2.99,-17.74,2.97,8.41,202.87
0.2831,45.25,40.02,1.8,-17.74,2.97,7.52,107.25
0.3268,54.15,40.02,2.99,-17.74,2.97,1.47,277.79
0.323,45.25,40.02,2.99,-17.74,2.97,1.27,202.87
0.3151,40.83,40.02,2.99,-17.74,2.97,1.47,202.87
0.3155,45.25,40.02,2.99,-17.74,2.97,4.56,202.87
0.3217,44.28,40.02,2.99,-17.74,2.97,1.47,107.25
0.2943,45.25,57.95,2.99,-17.74,2.97,1.47,202.87
0.3134,56.4,40.02,2.99,-17.74,2.97,7.52,202.87
0.3373,45.25,40.02,2.99,-23.23,2.97,7.52,202.87
0.2947,45.25,40.02,2.09,-17.74,2.97,1.47,202.87
0.323,45.25,40.02,2.99,-17.74,2.97,5.57,107.25
0.3103,45.25,43.13,2.99,-17.74,2.97,1.47,202.87
0.3216,54.15,40.02,2.99,-17.74,3.49,1.47,107.25
0.3285,54.15,40.02,2.99,-19.87,2.97,1.47,202.87
0.3133,54.15,40.02,2.99,-8.65,2.97,7.52,107.25
0.2553,45.25,40.02,0.8,-17.74,2.97,7.52,107.25
0.3497,54.15,40.02,2.99,-22.63,2.97,7.52,107.25
0.2321,45.25,40.02,0.22,-17.74,2.97,7.52,107.25
0.3167,45.25,40.02,2.99,-7.59,2.97,1.47,202.87
0.2591,45.25,40.02,1.14,-17.74,2.97,1.47,107.25
0.2403,54.15,40.02,0.43,-17.74,2.97,7.52,107.25
0.3127,45.25,40.02,2.99,-17.74,2.97,9.16,202.87
0.2762,54.15,40.02,1.59,-17.74,2.97,1.47,202.87
0.2727,54.15,40.02,1.4,-17.74,2.97,7.52,202.87
0.3257,45.25,40.02,2.99,-24.08,2.97,7.52,107.25
0.316,40.68,40.02,2.99,-17.74,2.97,1.47,202.87
0.314,54.15,40.02,2.99,-4.76,2.97,1.47,202.87
0.317,54.15,40.02,2.99,-17.74,2.95,1.47,202.87
0.3375,45.25,40.02,2.99,-24.83,2.97,7.52,107.25
0.3156,54.15,40.02,2.99,-17.74,2.97,3.15,107.25
0.3134,45.25,40.02,2.99,-12.88,2.97,7.52,202.87
0.2929,45.25,50.94,2.99,-17.74,2.97,1.47,202.87
0.298,45.25,40.02,2.29,-17.74,2.97,7.52,107.25
0.3264,54.15,40.02,2.99,-17.74,2.97,6.34,202.87
0.3086,45.25,41.07,2.99,-17.74,2.97,7.52,202.87
0.3195,45.25,40.02,2.99,-17.74,2.97,1.95,107.25
0.3111,45.25,40.02,2.99,-12.29,2.97,1.47,202.87
0.3198,55.3,40.02,2.99,-17.74,2.97,7.52,202.87
0.3195,54.15,40.02,2.99,-17.74,2.97,1.47,144.54
0.3055,45.25,40.02,2.99,-16.96,2.97,1.47,202.87
0.2887,54.15,57.22,2.99,-17.74,2.97,1.47,202.87
0.3041,54.15,40.02,2.99,-17.25,2.97,7.52,107.25
0.3163,45.25,40.02,2.99,-9.28,2.97,1.47,202.87
0.3396,45.25,40.02,2.99,-24.83,2.97,7.52,251.74
0.3377,54.7,40.02,2.99,-22.63,2.97,7.52,107.25
0.3132,54.15,40.02,2.99,-24.83,2.97,7.52,184.58
0.3145,54.15,40.02,2.99,-12.87,2.97,7.52,107.25
0.3185,54.15,46.52,2.99,-24.83,2.97,7.52,107.25
0.3384,45.25,40.02,2.99,-22.63,4.02,7.52,107.25
0.3148,54.15,40.02,2.04,-24.83,2.97,7.52,107.25
0.316,45.25,40.02,2.24,-22.63,2.97,7.52,107.25
0.3198,45.25,40.02,2.99,-10.38,2.97,7.52,107.25
0.2861,54.15,40.02,1.44,-24.83,2.97,7.52,107.25
0.3171,54.15,40.02,2.99,-15.03,2.97,7.52,107.25
0.301,54.15,40.02,2.99,-7.39,2.97,7.52,107.25
0.3098,54.15,40.02,2.99,-13.04,2.97,7.52,107.25
0.3136,45.25,40.02,2.99,-9.69,2.97,7.52,107.25
0.3331,45.25,40.02,2.99,-24.98,2.97,7.52,107.25
0.3245,54.15,40.02,2.99,-22.63,2.45,7.52,107.25
0.3349,54.15,40.02,2.99,-22.63,4.56,7.52,107.25
0.3352,54.15,40.02,2.99,-22.63,3.93,7.52,107.25
0.324,54.15,40.02,2.99,-18.96,2.97,7.52,107.25
0.3369,45.25,40.02,2.99,-22.63,2.32,7.52,107.25
0.2465,54.15,40.02,0.34,-22.63,2.97,7.52,107.25
0.3062,54.15,40.02,2.99,-15.38,2.97,7.52,107.25
0.3256,54.15,40.02,2.99,-22.63,1.98,7.52,107.25
0.3077,45.25,40.02,2.99,-12.89,2.97,7.52,107.25
0.3264,45.25,40.02,2.99,-22.63,3.27,7.52,107.25
0.312,54.15,40.02,2.99,-22.63,1.46,7.52,107.25
0.332,45.25,40.02,2.99,-24.83,2.74,7.52,107.25
0.3381,54.15,40.02,2.99,-24.83,2.6,7.52,107.25
0.333,42.49,40.02,2.99,-24.83,2.97,7.52,107.25
0.3063,45.25,40.02,2.99,-18.82,2.97,7.52,107.25
0.302,45.25,40.02,2.99,-3.82,2.97,7.52,107.25
0.3161,45.25,59.91,2.99,-22.63,2.97,7.52,107.25
0.3168,54.15,59.94,2.99,-24.83,2.97,7.52,107.25
0.3249,45.25,51.81,2.99,-24.83,2.97,7.52,107.25
0.3294,54.15,40.02,2.99,-24.83,4.02,7.52,107.25
0.3153,54.15,53.13,2.99,-22.63,2.97,7.52,107.25
0.336,40.11,40.02,2.99,-24.83,2.97,7.52,107.25
0.3185,45.25,59.1,2.99,-24.83,2.97,7.52,107.25
0.3237,45.25,40.02,2.99,-22.63,2.1,7.52,107.25
0.3311,45.25,40.02,2.99,-24.83,2.97,7.52,192.38
0.327,57.08,40.02,2.99,-22.63,2.97,7.52,107.25
0.3158,54.15,48.35,2.99,-24.83,2.97,7.52,107.25
0.3287,54.15,40.02,2.99,-22.63,2.97,7.52,267.32
0.3322,50.03,40.02,2.99,-24.83,2.97,7.52,107.25
0.328,54.15,40.02,2.99,-20.16,2.97,7.52,107.25
0.3235,45.25,40.02,2.99,-22.63,2.21,7.52,107.25
0.3217,54.15,40.02,2.99,-21.98,2.97,7.52,107.25
0.3178,54.15,40.02,2.99,-3.91,2.97,7.52,107.25
0.324,45.25,44.66,2.99,-24.83,2.97,7.52,107.25
0.3273,54.15,40.02,2.99,-22.63,2.97,6.31,107.25
0.3364,54.15,40.02,2.99,-22.63,2.97,4.64,107.25
0.3331,45.25,40.02,2.99,-24.83,2.97,7.52,292.27
0.3194,54.15,40.02,2.99,-22.63,2.17,7.52,107.25
0.2807,45.25,40.02,1.47,-24.83,2.97,7.52,107.25
0.3515,45.25,40.02,2.99,-24.83,4.08,7.52,107.25
0.3155,54.15,40.02,2.99,-24.83,2.97,7.52,209.0
0.3277,45.25,40.02,2.99,-22.63,2.97,4.11,107.25
0.3259,46.98,40.02,2.99,-22.63,2.97,7.52,107.25
0.3168,45.25,40.02,2.99,-8.21,2.97,7.52,107.25
0.3181,45.25,45.1,2.99,-24.83,4.08,7.52,107.25
0.3188,45.25,40.02,2.99,-17.03,2.97,7.52,107.25
0.3208,54.15,40.02,2.99,-5.43,4.08,7.52,107.25
0.3336,54.15,40.02,2.99,-22.63,3.18,7.52,107.25
0.3359,45.25,40.02,2.99,-22.63,4.08,9.46,107.25
0.2924,45.25,40.02,1.35,-22.63,4.08,7.52,107.25
0.3398,45.25,40.02,2.99,-24.83,2.97,7.52,196.64
0.3388,54.15,40.47,2.99,-24.83,4.08,7.52,107.25
0.3146,45.25,49.11,2.99,-22.63,2.97,7.52,107.25
0.3286,45.48,40.02,2.99,-24.83,2.97,7.52,107.25
0.3205,54.15,40.02,2.99,-18.13,2.97,7.52,107.25
0.3074,54.15,48.19,2.99,-22.63,2.97,7.52,107.25
0.3356,58.66,40.02,2.99,-24.83,4.08,7.52,107.25
0.3226,45.25,40.02,2.99,-12.76,2.97,7.52,107.25
0.3326,45.25,40.02,2.99,-22.63,2.97,2.61,107.25
0.2968,45.25,40.02,1.85,-24.83,2.97,7.52,107.25
0.3266,54.15,40.02,2.99,-22.63,2.43,7.52,107.25
0.322,58.06,40.02,2.99,-22.63,4.08,7.52,107.25
0.322,54.15,40.02,2.99,-18.17,2.97,7.52,107.25
0.3098,45.25,57.29,2.99,-24.83,2.97,7.52,107.25
0.3405,45.25,40.02,2.99,-24.83,2.97,3.69,107.25
0.3199,54.15,40.02,2.99,-6.72,2.97,7.52,107.25
0.3182,45.25,55.55,2.99,-24.83,2.97,7.52,107.25
0.3321,54.15,40.02,2.99,-24.83,2.27,7.52,107.25
0.336,59.65,40.02,2.99,-22.63,2.97,7.52,107.25
0.2999,54.15,40.02,1.62,-24.83,4.08,7.52,107.25
0.2844,54.15,40.02,1.3,-22.63,4.08,7.52,107.25
0.3374,45.25,40.02,2.99,-22.63,4.08,2.51,107.25
0.3168,45.25,40.02,2.72,-22.63,2.97,7.52,107.25
0.3286,54.15,40.02,2.99,-24.83,2.97,7.52,163.1
0.3282,45.25,40.02,2.37,-24.83,4.08,7.52,107.25
0.3279,45.25,40.02,2.51,-24.83,4.08,7.52,107.25
0.3219,45.25,40.02,2.99,-7.34,4.08,7.52,107.25
0.319,54.15,40.02,2.99,-22.63,3.65,7.52,107.25
0.291,54.15,40.02,1.69,-22.63,4.08,7.52,107.25
0.3288,54.15,40.02,2.99,-22.63,2.76,7.52,107.25
0.3243,45.25,40.02,2.99,-24.83,2.97,7.52,291.12
0.324,45.25,40.02,2.99,-24.52,4.08,7.52,107.25
0.3335,54.15,40.02,2.99,-24.83,4.08,9.13,107.25
0.3476,53.52,40.02,2.99,-24.83,4.08,7.52,107.25
0.3326,41.05,40.02,2.99,-22.63,2.97,7.52,107.25
0.3076,45.25,49.66,2.99,-22.63,2.97,7.52,107.25
0.3277,54.15,40.02,2.99,-17.87,4.08,7.52,107.25
0.318,54.15,45.54,2.99,-22.63,4.08,7.52,107.25
0.3231,45.25,40.02,2.99,-22.63,2.97,8.01,107.25
0.3348,50.22,40.02,2.99,-22.63,4.08,7.52,107.25
0.3284,45.25,40.02,2.99,-22.63,2.64,7.52,107.25
0.3311,45.25,40.02,2.99,-24.83,2.97,7.52,115.7
0.3301,55.04,40.02,2.99,-24.83,4.08,7.52,107.25
0.3191,54.15,40.02,2.99,-7.2,2.97,7.52,107.25
0.3176,45.25,40.02,2.99,-22.63,2.28,7.52,107.25
0.3424,42.19,40.02,2.99,-24.83,2.97,7.52,107.25
0.3201,54.15,40.02,2.99,-22.63,1.57,7.52,107.25
0.3068,54.15,40.02,2.99,-0.78,2.97,7.52,107.25
0.3468,54.15,40.02,2.99,-24.83,4.08,7.52,100.16
0.3098,45.25,57.85,2.99,-24.83,2.97,7.52,107.25
